age,balance,day,duration,campaign,pdays,previous,y,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,education_secondary,education_tertiary,education_unknown,default_yes,housing_yes,loan_yes,contact_telephone,contact_unknown,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,poutcome_other,poutcome_success,poutcome_unknown
-1.2177954119568624,-0.3380853956511665,1.2229849086092868,-0.6107554691887866,-0.24538858149461673,-0.4113637607673491,-0.24477163814426064,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.2890481085431624,-0.27755033306071775,-1.0590931351112052,0.5999239589331784,-0.5658859892476609,-0.4113637607673491,-0.24477163814426064,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.571581268636917,-0.34007015180167305,0.622438054998631,-0.9688985797586284,0.7161036417645157,0.9671717853493922,0.17705618900595707,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.6657589886681685,-0.45022411815478475,0.1420005721101064,0.23788798846583836,-0.5658859892476609,-0.4113637607673491,-0.24477163814426064,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.652729091769353,-0.28449697958749054,0.3822193135543687,1.1254600450954462,2.959585496035825,-0.4113637607673491,-0.24477163814426064,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2.0784247891369416,7.173555048632499,0.1420005721101064,1.0631742867354737,-0.5658859892476609,0.9871505613800696,0.5988840161561747,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
-0.18184049161309532,-0.45022411815478475,0.5023286842764999,-0.8443270630386834,-0.5658859892476609,-0.4113637607673491,-0.24477163814426064,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.1006926684806593,-0.1660731959406017,1.5833130207756803,-0.29932667738892427,2.3185906805297365,-0.4113637607673491,-0.24477163814426064,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.19487038851191085,0.4650792599204709,0.1420005721101064,0.455888142725742,-0.5658859892476609,1.4566517981009888,2.7080231519072635,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.5585513717381015,0.5950807877786478,0.021891201387975245,0.7322811954481199,-0.24538858149461673,0.5476174887051666,0.17705618900595707,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.08766277158184378,0.07375150557893584,0.622438054998631,1.5731389333077483,-0.5658859892476609,-0.4113637607673491,-0.24477163814426064,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.3701959316755984,-0.26464941808242537,0.26210994283223754,-0.268183798208938,-0.5658859892476609,1.2468746497788759,0.5988840161561747,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.19487038851191085,0.6430457280825552,0.1420005721101064,0.5064953213932196,-0.5658859892476609,-0.4113637607673491,-0.24477163814426064,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1.7017139090119355,-0.45022411815478475,0.5023286842764999,-0.1552908611814879,0.39560623401147155,-0.4113637607673491,-0.24477163814426064,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.5585513717381015,-0.45022411815478475,-1.659639988721861,0.21453082908084867,-0.24538858149461673,-0.4113637607673491,-0.24477163814426064,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1.795891629043187,-0.5236600957235259,0.1420005721101064,-0.6808269473437557,-0.24538858149461673,-0.4113637607673491,-0.24477163814426064,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.38322582857441395,0.13097864125187378,0.5023286842764999,2.9317470375346484,0.07510882625842741,2.8551661202484073,0.17705618900595707,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.08766277158184378,-0.4316997274167239,-0.4585462815005494,1.7249604693101812,0.07510882625842741,-0.4113637607673491,-0.24477163814426064,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.38322582857441395,0.5444695059407315,-0.5786556522226806,0.720602615755625,-0.5658859892476609,-0.4113637607673491,-0.24477163814426064,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-1.5945062920818684,-0.4300457639579685,-1.0590931351112052,0.08217359256590716,-0.5658859892476609,3.0249857165091654,0.5988840161561747,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.2890481085431624,0.5795335312663467,-0.21832754005628707,0.28849516713331597,-0.24538858149461673,-0.4113637607673491,-0.24477163814426064,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.1006926684806593,0.14884144660643242,-0.21832754005628707,-0.41611247431387266,-0.5658859892476609,-0.4113637607673491,-0.24477163814426064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.7599367086994201,0.6648780457381269,-0.5786556522226806,0.047137853488422636,-0.24538858149461673,-0.4113637607673491,-0.24477163814426064,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1.0424698687931748,-0.38075765288705665,-0.4585462815005494,-0.40054103472387953,-0.5658859892476609,-0.4113637607673491,-0.24477163814426064,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.2890481085431624,-0.13729423175825717,1.7034223914978113,-0.295433817491426,0.39560623401147155,-0.4113637607673491,-0.24477163814426064,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1.2308253088556778,-0.45022411815478475,0.8626567964428933,-0.18643374036147414,-0.5658859892476609,-0.4113637607673491,-0.24477163814426064,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.652729091769353,-0.4346768616424837,-0.21832754005628707,-0.09689796271901371,-0.5658859892476609,1.0670656655027793,0.5988840161561747,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.18184049161309532,-0.2904512480390101,-1.2993118765554674,0.09774503215590027,-0.5658859892476609,-0.4113637607673491,-0.24477163814426064,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.08766277158184378,-0.6142972932633235,1.463203650053549,-0.9143985411936525,-0.24538858149461673,-0.4113637607673491,-0.24477163814426064,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.607536188980684,-0.27027289384219383,0.1420005721101064,-0.6224340488812815,-0.5658859892476609,-0.4113637607673491,-0.24477163814426064,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.27601821164434687,3.8021159343054287,1.7034223914978113,0.623281118318168,-0.5658859892476609,-0.4113637607673491,-0.24477163814426064,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.9482921487619231,-0.378111311353048,-1.0590931351112052,-0.40054103472387953,0.07510882625842741,3.2247734768159395,0.5988840161561747,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.38322582857441395,7.13419071831412,-1.1792025058333362,-0.560148290521309,-0.5658859892476609,-0.4113637607673491,-0.24477163814426064,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1.9842470691056902,0.4763262114400078,-0.8188743936669428,0.0159949743084364,-0.5658859892476609,1.4266836340549727,0.17705618900595707,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-0.18184049161309532,0.09426065246750319,-1.2993118765554674,0.84517413247557,-0.24538858149461673,-0.4113637607673491,-0.24477163814426064,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.9482921487619231,-0.41714484897967613,-1.659639988721861,0.817924113193082,-0.24538858149461673,-0.4113637607673491,-0.24477163814426064,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-0.7469068118006046,-0.15780337864682453,0.8626567964428933,0.0549235732834192,-0.5658859892476609,-0.4113637607673491,-0.24477163814426064,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.9352622518631076,0.0042850403112077344,0.26210994283223754,0.1288879113358865,-0.24538858149461673,3.2946991929233103,0.17705618900595707,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.7017139090119355,0.3248231586180103,-1.2993118765554674,3.056318554254593,-0.5658859892476609,-0.4113637607673491,-0.24477163814426064,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.7469068118006046,4.013492464334373,0.5023286842764999,-0.8949342417061611,7.126051796825398,-0.4113637607673491,-0.24477163814426064,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.38322582857441395,-0.41681405628792506,-0.4585462815005494,0.7906740939105941,0.7161036417645157,-0.4113637607673491,-0.24477163814426064,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.4774035486056655,0.5127134075326273,-1.0590931351112052,-0.8404342031411852,1.9980932727766925,-0.4113637607673491,-0.24477163814426064,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.1366475888244263,-0.37248783559327947,1.7034223914978113,-0.0618622236415292,-0.24538858149461673,-0.4113637607673491,-0.24477163814426064,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.6657589886681685,-0.11446953602743222,1.7034223914978113,-0.6107554691887866,0.07510882625842741,-0.4113637607673491,-0.24477163814426064,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.1006926684806593,-0.3599177133067382,0.622438054998631,0.3780309447757764,-0.5658859892476609,-0.4113637607673491,-0.24477163814426064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.1366475888244263,-0.45022411815478475,0.7425474257207622,-0.7002912468312471,1.9980932727766925,-0.4113637607673491,-0.24477163814426064,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.38322582857441395,2.1335975971129497,0.021891201387975245,-0.4433624935963606,-0.24538858149461673,-0.4113637607673491,-0.24477163814426064,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.27601821164434687,-0.30235978494204924,-1.659639988721861,-0.12804084189899995,-0.5658859892476609,2.2857710033741014,0.17705618900595707,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.8900693490744387,-0.43368448356723044,0.7425474257207622,-0.17086230077148104,0.7161036417645157,-0.4113637607673491,-0.24477163814426064,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.7017139090119355,-0.15482624442106474,0.021891201387975245,-0.198112320053969,0.39560623401147155,-0.4113637607673491,-0.24477163814426064,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.5133584689494324,0.0892987620912369,-1.659639988721861,-0.011255044974051559,-0.24538858149461673,2.2058558992513917,1.0207118433063924,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.0294399718943592,0.018839918748255528,-0.3384369107784182,-0.27986237790143287,-0.24538858149461673,-0.4113637607673491,-0.24477163814426064,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.8410845318318562,-0.4452622277785185,-0.0982181693341559,0.5220667609832128,-0.5658859892476609,-0.4113637607673491,-0.24477163814426064,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.2890481085431624,1.9109741155644688,-0.9389837643890739,2.149282198137494,-0.24538858149461673,-0.4113637607673491,-0.24477163814426064,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.9352622518631076,-0.13564026829950174,-0.3384369107784182,-0.198112320053969,-0.5658859892476609,-0.4113637607673491,-0.24477163814426064,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.5585513717381015,-0.11413874333568114,0.1420005721101064,0.14445935092587964,-0.24538858149461673,-0.4113637607673491,-0.24477163814426064,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.18184049161309532,-0.7750625414543515,0.3822193135543687,0.11720933164339167,0.07510882625842741,0.7673840250426182,0.5988840161561747,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
-0.3701959316755984,-0.1938597820476929,1.1028755378871555,2.8928184385596656,-0.5658859892476609,-0.4113637607673491,-0.24477163814426064,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-1.3119731319881138,-0.07510520570905296,0.622438054998631,2.2115679564974666,-0.5658859892476609,1.4266836340549727,1.4425396704566102,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.006514948449407755,-0.8260046159840188,-1.4194212472775987,-0.6535769280612678,-0.5658859892476609,-0.4113637607673491,-0.24477163814426064,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-1.4061508520193653,-0.5772485117872019,0.26210994283223754,-0.4433624935963606,-0.5658859892476609,-0.4113637607673491,-0.24477163814426064,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.27601821164434687,-0.22528508776404613,0.3822193135543687,-0.4394696336988623,-0.24538858149461673,-0.4113637607673491,-0.24477163814426064,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.18184049161309532,3.481908608690377,0.26210994283223754,3.597426080006854,-0.24538858149461673,-0.4113637607673491,-0.24477163814426064,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.9352622518631076,-0.6278597936251181,0.622438054998631,3.0446399745620982,1.3570984572706042,-0.4113637607673491,-0.24477163814426064,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3.114379709480709,1.1746295837265508,0.5023286842764999,0.04324499359092436,-0.24538858149461673,1.4067048580242951,1.0207118433063924,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.5945062920818684,-0.44857015469602934,-1.0590931351112052,-0.7431127057037282,-0.5658859892476609,2.8951236723097624,0.17705618900595707,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9482921487619231,-0.5031509488349586,1.7034223914978113,-0.5406839910338176,0.39560623401147155,-0.4113637607673491,-0.24477163814426064,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.19487038851191085,-0.6242210740158561,-0.4585462815005494,1.3473530592528482,-0.24538858149461673,-0.4113637607673491,-0.24477163814426064,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.08766277158184378,-0.30831405339356877,-1.1792025058333362,-0.1358265616939965,-0.24538858149461673,3.2247734768159395,1.4425396704566102,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-1.2177954119568624,1.2530274516715583,-1.659639988721861,-0.09689796271901371,0.07510882625842741,-0.4113637607673491,-0.24477163814426064,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.8410845318318562,-0.19154423320543532,1.2229849086092868,-0.5484697108288141,0.39560623401147155,-0.4113637607673491,-0.24477163814426064,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.27601821164434687,-0.26564179615767863,-1.1792025058333362,0.6622097172931508,0.07510882625842741,-0.4113637607673491,-0.24477163814426064,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.419180748918181,-0.4230991174311957,0.021891201387975245,-0.16307658097648448,-0.5658859892476609,-0.4113637607673491,-0.24477163814426064,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
-1.500328572050617,-0.08469819376983447,1.7034223914978113,-0.24093377892645007,-0.5658859892476609,-0.2715123285526072,0.17705618900595707,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.500328572050617,1.6159070345225,-0.8188743936669428,-0.6185411889837832,0.07510882625842741,-0.4113637607673491,-0.24477163814426064,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-1.4061508520193653,-0.05327288805348127,1.5833130207756803,-0.09689796271901371,0.07510882625842741,-0.4113637607673491,-0.24477163814426064,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.3701959316755984,0.5563780428437707,-0.5786556522226806,-0.5212196915463262,0.39560623401147155,-0.4113637607673491,-0.24477163814426064,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.9352622518631076,-0.33180033450789587,1.7034223914978113,-0.7353269859087316,0.07510882625842741,2.155908959174698,21.268447546516843,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.3250030288869294,-0.1753353913096321,1.343094279331418,-0.6107554691887866,-0.5658859892476609,0.5975644287818601,2.286195324757046,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.652729091769353,-0.3579329571562317,-1.0590931351112052,-0.19032660025897244,-0.5658859892476609,3.1648371487239073,0.17705618900595707,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.3701959316755984,0.03107924834304572,0.622438054998631,-0.35771957585139846,-0.24538858149461673,-0.4113637607673491,-0.24477163814426064,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.571581268636917,-0.1151311214109344,-0.0982181693341559,-0.7898270244737076,0.07510882625842741,-0.4113637607673491,-0.24477163814426064,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.4774035486056655,-0.45022411815478475,-0.4585462815005494,-0.8015056041662024,1.9980932727766925,-0.4113637607673491,-0.24477163814426064,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.9482921487619231,-0.40556710476838814,0.1420005721101064,2.3556037727049026,-0.5658859892476609,-0.4113637607673491,-0.24477163814426064,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1.1366475888244263,-0.2801966745947264,1.8235317622199425,-0.9611128599636318,0.07510882625842741,-0.4113637607673491,-0.24477163814426064,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.2890481085431624,-0.12538569485521808,0.5023286842764999,1.5303174744352672,0.07510882625842741,-0.4113637607673491,-0.24477163814426064,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.7599367086994201,-0.2884664918885036,-1.1792025058333362,-0.7470055656012264,-0.5658859892476609,3.174826536739246,0.17705618900595707,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
